-3.127286672592163086e+00,3.140450239181518555e+00,3.141592741012573242e+00,-2.950376033782958984e+00
-2.851862430572509766e+00,3.141509532928466797e+00,3.141592741012573242e+00,-2.114270210266113281e+00
-3.131976366043090820e+00,3.141278266906738281e+00,3.141592741012573242e+00,-2.836213350296020508e+00
-3.133047103881835938e+00,3.137351751327514648e+00,3.141592741012573242e+00,-2.826043844223022461e+00
-3.119491577148437500e+00,3.141314268112182617e+00,3.141592741012573242e+00,-2.437897920608520508e+00
-3.130723476409912109e+00,3.140591382980346680e+00,3.141592741012573242e+00,-2.945585012435913086e+00
-3.007106304168701172e+00,3.139774799346923828e+00,3.141592741012573242e+00,-1.820190668106079102e+00
-2.951973199844360352e+00,3.141464948654174805e+00,3.141592741012573242e+00,-2.476299762725830078e+00
-3.139624595642089844e+00,3.141483783721923828e+00,3.141592741012573242e+00,-2.426155328750610352e+00
-3.130722761154174805e+00,3.141261577606201172e+00,3.141592741012573242e+00,-2.848150730133056641e+00
1.221503540873527527e-01,4.419101029634475708e-02,-8.536722743883728981e-04,-5.659085139632225037e-02
7.889830321073532104e-02,1.775169931352138519e-02,-9.109568782150745392e-03,-5.807842314243316650e-02
-4.108349326997995377e-03,-1.299608051776885986e-01,1.512356102466583252e-02,-4.471823200583457947e-02
4.015000909566879272e-02,5.224733799695968628e-02,3.217702731490135193e-02,-1.079064682126045227e-01
1.145054697990417480e-01,5.509858578443527222e-02,2.118263393640518188e-02,-5.807183310389518738e-02
8.475296944379806519e-02,9.355942904949188232e-02,5.157643556594848633e-02,-7.933825254440307617e-02
-2.462914027273654938e-02,-1.477381885051727295e-01,4.024881869554519653e-02,1.524887047708034515e-03
7.349988818168640137e-02,2.342801727354526520e-02,-1.459809392690658569e-02,-5.275435000658035278e-02
-5.478679388761520386e-02,-7.664316147565841675e-02,6.047976762056350708e-02,-2.461580559611320496e-02
3.363177552819252014e-02,5.392484739422798157e-02,1.777301356196403503e-02,-1.349046379327774048e-01
1.013149321079254150e-01,1.427388489246368408e-01,8.669000118970870972e-02,-7.740785181522369385e-02
4.251500591635704041e-02,-5.461281165480613708e-02,-1.447136886417865753e-02,-8.528253436088562012e-02
7.221412658691406250e-02,2.865058369934558868e-02,1.941917464137077332e-02,-1.002434715628623962e-01
7.693865895271301270e-02,6.125218793749809265e-02,-7.065010722726583481e-03,-1.110694110393524170e-01
-2.976521290838718414e-02,-1.352470517158508301e-01,3.954949975013732910e-02,-7.367326412349939346e-03
4.455989599227905273e-02,2.436915226280689240e-02,4.871203377842903137e-02,-9.286545962095260620e-02
2.786110900342464447e-02,-6.150960922241210938e-02,-2.190390601754188538e-02,-6.644822657108306885e-02
1.383292824029922485e-01,1.743544340133666992e-01,3.154873102903366089e-02,-6.867325305938720703e-02
